id,title,description,content,sourceLink,sourcePublishedAt,author,sourceMedia,sourceReferenceImages,sourceVideos
601,Tech Billionaire CEO Smoking Meats,A prompt describing a tech billionaire CEO live-streaming himself smoking various meats with friends in his backyard.,Tech billionaire CEO live-streaming himself smoking various meats with friends in his backyard:,https://x.com/jawwwn_/status/2026348248336896057,2026-02-24T17:27:24.000Z,"{""name"":""Jawwwn"",""link"":""https://x.com/jawwwn_""}",[],[],"[{""id"":""699e901b352b6b0004b4e6cd"",""url"":""https://video.twimg.com/amplify_video/2026348178946273283/vid/avc1/886x492/E2II4Gkm_kw3XYmT.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2026348178946273283/img/IIGo_WDEs4yfotKC.jpg"",""caption"":null}]"
600,Gothic Mystery Scene: Woman Descends Staircase,"A detailed cinematic prompt for a live-action scene involving a woman descending a staircase, a camera tilt, a portrait reveal, a gasp, and dramatic environmental effects (thunder, blowing out candles) to create a mysterious and suspenseful atmosphere.","Live-action cinematic scene. The woman descends the staircase slowly. Camera tilts up from her feet to her face. She stops mid-stairs and looks at a portrait. Cut to the portrait: a woman who looks exactly like her. Cut to the woman , She gasps and says: ""Impossible..."". Thunder crashes outside. The candles blow out one by one. Only her silhouette remains.",https://x.com/Kiber_Alla/status/2026237737322348761,2026-02-24T10:08:16.000Z,"{""name"":""Kiber Alla"",""link"":""https://x.com/Kiber_Alla""}",[],[],"[{""id"":""699e9019352b6b0004b4e6cc"",""url"":""https://video.twimg.com/amplify_video/2026237324929957888/vid/avc1/1280x720/Piw4QxzRfj04wp9q.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2026237324929957888/img/Br3meCeco84XqPdx.jpg"",""caption"":null}]"
599,Complex Multi-Scene Narrative: Santa and the Entitled Woman,"A highly detailed, multi-scene prompt demonstrating Seedance 2.0's ability to handle complex narrative structures, character references, and integrated audio files (speech1 and speech2). The scene involves a soot-covered Santa working on a metallic sleigh outside a Victorian mansion, interrupted by an entitled blonde woman demanding money, leading to a dramatic exchange.","[Scene 1: Cinematic medium shot, exterior of a snow-covered Victorian mansion at night. @Santa, wearing greasy red overalls and a welding mask, is using a blowtorch on a high-tech metallic red @sleigh. Intense orange sparks spray across the snow. Cinematic lighting, 4k, hyper-realistic.

Scene 2: A glamorous blonde woman (@Blondegirl) in a faux-fur coat enters the frame. She reaches out, stroking Santa’s shoulder. Close-up on her face as she speaks with an entitled expression: ""Hey Santa! I need a million dollars. Gimme!"" (use @speech1 for her voice). Heavy falling snow in the background.

Scene 3: Extreme close-up on @Santa. He lifts his welding visor, his face smudged with soot. He turns his head slowly toward the woman, eyes narrowing. He speaks with deep resonance: ""It's not even Christmas"", use @speech2 for his voice. He lets out a heavy, weary sigh, his expression softening into profound sadness as he asks, ""Will you ever change?""

Scene 4: Over-the-shoulder (OTS) shot from behind Santa’s broad shoulders, looking at the woman. She remains close, a soft blush creeping onto her cheeks. She slowly shakes her head ""no"" while maintaining a playful, sly smile. Soft bokeh snowflakes dancing between them. High emotional contrast, dramatic shadows.]",https://x.com/evan_ezquer/status/2026280963647693085,2026-02-24T13:00:02.000Z,"{""name"":""Evan Ezquer"",""link"":""https://x.com/evan_ezquer""}",[],[],"[{""id"":""699e9018352b6b0004b4e6cb"",""url"":""https://video.twimg.com/amplify_video/2026221108425547776/vid/avc1/1080x1080/pYvmdzLDRqGgodQE.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2026221108425547776/img/ATVJDX4RNLI1tDrY.jpg"",""caption"":null}]"
598,Single-Take Tracking Shot from Past to Present,A prompt inspired by the film 'Wings' (1927) to generate a single-take tracking shot that transitions the scene from the past to the present.,"Inspired by the famous scene from Wings (1927), I tried a single-take tracking shot that moves from past to present.",https://x.com/aimikoda/status/2026345955918741775,2026-02-24T17:18:18.000Z,"{""name"":""Aimi Kōda"",""link"":""https://x.com/aimikoda""}",[],[],"[{""id"":""699e9018352b6b0004b4e6ca"",""url"":""https://video.twimg.com/amplify_video/2026345186750578688/vid/avc1/1470x630/2Cfw8XWpocrtWcVT.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2026345186750578688/img/nn18RmabLHy2IS3b.jpg"",""caption"":null}]"
597,Fashion Editorial Video with Consistent Curvy Model,"A prompt for creating a fashion editorial video using an uploaded image of a model. It emphasizes character consistency, describes the model as a curvy hourglass figure, and specifies various sensual poses, camera angles (close-up, body zoom, face shot, walk), and a multi-angle shot approach.","Make a fashion editorial style video with the uploaded image model. Keep character 100% consistent. She is a curvy hourglass model.  Display her beauty in various sensual fashion poses. Take multiple angle shot, closeup, body zoom, face shot,walk",https://x.com/evafashionedit/status/2026285094860955745,2026-02-24T13:16:27.000Z,"{""name"":""Eva"",""link"":""https://x.com/evafashionedit""}",[],[],"[{""id"":""699e9015352b6b0004b4e6c9"",""url"":""https://video.twimg.com/amplify_video/2026284311465562113/vid/avc1/720x958/C1tcLxoiv3xVM_B1.mp4?tag=14"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2026284311465562113/img/tI-s2Lh8jJ07worV.jpg"",""caption"":null}]"
596,Dunhuang Mural Apsara Goddess Comes to Life,"A single prompt to transform a 2D Dunhuang mural painting into a living, breathing 3D video. The prompt specifies an apsara goddess peeling off a cave wall, flowing silk ribbons with real physics, and Buddhist chanting echoing through the cave.","Dunhuang Mural to Life
An apsara goddess peels off an ancient cave wall into 3D space. Silk ribbons flow with real physics. Buddhist chanting echoes through the cave.",https://x.com/FreyaVideo/status/2026128509261971654,2026-02-24T02:54:14.000Z,"{""name"":""FreyaVideo"",""link"":""https://x.com/FreyaVideo""}",[],[],"[{""id"":""699e9015352b6b0004b4e6c8"",""url"":""https://video.twimg.com/amplify_video/2026128359705698304/vid/avc1/1280x720/aWzn3E9VXJ_fdRNR.mp4?tag=14"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2026128359705698304/img/WTNDfOWdteE7e9Us.jpg"",""caption"":null}]"
595,Sci-Fi Cinematic Scene: AI Captain vs. Human Astronaut,"A detailed prompt for generating a hyperrealistic, cinematic video scene depicting a massive mothership traveling through a wormhole. The scene focuses on a dramatic confrontation between an AI captain and a human astronaut on the bridge, with the wormhole tearing the ship apart in the background.","在遥远的外太空，一艘巨大的母舰穿越虫洞，舰桥上AI船长与人类宇航员激烈争论命运，虫洞扭曲空间拉扯舰体碎片飞散，背景星云漩涡吞噬一切，镜头从舰内特写拉到全宇宙视角，

hyperrealistic cinematic masterpiece, dramatic volumetric lighting, consistent character details。",https://x.com/smallstones677/status/2025810624580837560,2026-02-23T05:51:05.000Z,"{""name"":""Sims干货知识分享"",""link"":""https://x.com/smallstones677""}",[],[],"[{""id"":""699d3e14ddfda200041b3017"",""url"":""https://video.twimg.com/amplify_video/2025772339674447872/vid/avc1/1280x720/l4flPrf8-MDo3_Gf.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2025772339674447872/img/3rQCnZ3VbMEWqCVY.jpg"",""caption"":null}]"
594,Hollywood Haute Couture Fantasy Video Prompt,"A detailed, multi-scene video generation prompt for Seedance 2.0, designed to create a Hollywood Haute Couture Fantasy film. The prompt specifies style, resolution (8K), rendering engine (Unreal Engine 5), duration (15 seconds), and three distinct camera/action sequences involving a model in liquid blue-and-white porcelain that shatters into ink-wash swallows, culminating in a 3D fluid ink vortex.",【风格】好莱坞奇幻高定大片(Hollywood Haute Couture Fantasy)，8K超清，真实摄影(Photorealistic)，顶级时尚杂志摄影感(High-fashion Editorial Style)，虚幻引擎5流体渲染，视觉错觉。 【时长】15秒 【场景】一面一望无际的真实天空之镜盐湖。天空是极具压迫感的乌云，地面像镜子一样完美倒映着一切，画面呈现极简的冷色调。 [00:00-00:05] 镜头1：高定登场与瓷器皮肤 机位：极低角度仰拍，超长焦镜头拉近。 动作：一名拥有极具辨识度的高级脸亚洲女模，迈着清冷的台步走在水面上。 特效：她身上穿的不是布料，而是一件由流动的真实青花瓷(Liquid Blue-and-White Porcelain)构成的长裙。随着她的步伐，裙摆像真实的陶瓷一样发出清脆的碰撞声，表面流光溢彩，青蓝色的传统花纹在白瓷质感的裙身上如同活物般游走。 [00:05-00:10] 镜头2：物理碎裂与水墨降临 机位：面部微距特写，跟焦极速拉远。 动作：女模突然停下脚步，冷冷地注视着镜头，打了一个清脆的响指。 特效：响指打响的瞬间，她身上的青花瓷长裙并没有掉落，而是瞬间炸裂成成千上万只极其逼真的水墨燕子(Photorealistic Ink-wash Swallows)。这些燕子带着真实的水滴和墨迹，在空气中拖拽出黑色的流体残影，疯狂地围绕着她旋转。 [00:10-00:15] 镜头3：维度溶解与深渊倒影 机位：高空俯拍，镜头极速旋转下降。 动作：水墨燕子群猛地扎入女模脚下的镜面湖水中。 特效：原本坚硬的盐湖水面瞬间失去了表面张力，整个极其写实的真实世界开始像滴入清水中的浓墨一样剧烈晕染、溶解。真实的乌云和女模的身影全部化作极其宏大的3D流体水墨漩涡(3D Fluid Ink Vortex)，将镜头彻底吞噬进一个黑白交织的深渊。,https://x.com/johnAGI168/status/2025849650654122348,2026-02-23T08:26:09.000Z,"{""name"":""John"",""link"":""https://x.com/johnAGI168""}",[],[],"[{""id"":""699d3e12ddfda200041b3016"",""url"":""https://video.twimg.com/amplify_video/2025849361498771456/vid/avc1/1280x720/cZGO7MST_Sr4m02C.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2025849361498771456/img/x-evpB8-zhZxO4L3.jpg"",""caption"":null}]"
593,10-Second Ancient Chinese Costume Quick Change Video,"An extremely detailed, time-coded prompt for Seedance 2.0 to generate a 10-second, high-quality, seamless costume change video (卡点换装) featuring a beautiful girl transitioning through nine different ancient Chinese styles, from simple to luxurious, with specific movements, camera work, and atmosphere for each 1-second segment.","人物：清纯，可爱，美女，冷白皮，眼角有一颗痣，身形纤细，皮肤白皙，小清新
 
0-1秒：素色简约襦裙，温婉少女，站定垂手，素手轻拢衣袖，清冷古风氛围感，暖调低饱和色调，柔光滤镜，中景跟拍，画面稳定
1-2秒：转身拂袖，衣袖扫镜头瞬间变装，换上飘逸白纱仙裙+白色发带，动作灵动丝滑，裙摆轻扬，古风仙气拉满
2-3秒：抬手轻遮眼，手落下瞬间变装，换上粉黛齐胸襦裙+流苏发簪，温柔甜美，回眸浅笑，镜头微推
3-4秒：轻撩裙摆，裙摆过镜变装，换上清冷蓝绿渐变古风裙+玉坠耳饰，气质清冷，动作优雅
4-5秒：低头轻拢长发，抬头瞬间变装，换上重工刺绣大袖衫+金色发钗，华贵大气，古风精致感
5-6秒：转身背对镜头，回眸刹那变装，换上侠气劲装短褐+高束发，英气飒爽，眼神凌厉，卡点利落
6-7秒：团扇轻遮面，扇面移开变装，换上红妆婚服襦裙+流苏步摇，明艳惊艳，氛围感浓烈
7-8秒：抬手绕发，落手瞬间变装，换上墨色暗纹古风裙+银饰，清冷高级，低饱和色调
8-9秒：披帛甩动遮身，披帛落下变装，换上渐变流光仙裙，仙气飘逸，光影柔和，唯美梦幻
9-10秒：转身提裙，变回素色襦裙，垂眸颔首收尾，温婉沉静，画面完整，运镜稳定流畅
 
整体风格：抖音爆款古风变装，动作卡点丝滑过渡，无生硬切镜，人物灵动优雅，暖调柔光滤镜，中式古风美学，画质清晰，氛围感拉满，中景跟随运镜，节奏紧凑。",https://x.com/liyue_ai/status/2025766696532004876,2026-02-23T02:56:32.000Z,"{""name"":""李岳"",""link"":""https://x.com/liyue_ai""}",[],[],"[{""id"":""699d3e12ddfda200041b3015"",""url"":""https://video.twimg.com/amplify_video/2025766567343169537/vid/avc1/720x1280/4-_SaanKWAy40HHG.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2025766567343169537/img/qcGPvrWnsvykSQnP.jpg"",""caption"":null}]"
592,Cinematic WWII Aerial Combat Scene,"A detailed, cinematic prompt designed to generate a movie still of a twin-engine propeller fighter jet flying low and fast over a war-torn Paris, featuring intense action, explosions, and a handheld camera style. This prompt was used as a base for creating Seedance 2.0 Transformer videos, although the author notes it is now likely blocked by content filters.",电影剧照，一架双发螺旋桨战机，在被战火笼罩的巴黎市区低空高速穿梭。奥斯曼风格的石砌楼宇在两侧飞速掠过，狭窄街道上硝烟弥漫，右侧建筑发生剧烈爆炸，火光冲天、碎片飞溅，弹痕与交火火光遍布地面。战机机身布满弹痕与硝烟痕迹，引擎轰鸣震碎窗标机身在狂风中剧烈震颤。镜头采用手持摄影风格，动态模糊与强烈的临场感交织，冷暗色调与爆炸火光形成鲜明对比，极具压迫感画面充满二战空战的紧张与线酷，每一帧都充满好莱坞式的震撼视觉冲击力，完美还原了战争的磅礴与绝望。,https://x.com/john87445528/status/2026069479554183547,2026-02-23T22:59:41.000Z,"{""name"":""John"",""link"":""https://x.com/john87445528""}","[""https://pbs.twimg.com/media/HB4Ip-FWoAA7YG0.jpg"",""https://pbs.twimg.com/media/HB4LcMkWoAAQxgU.jpg""]",[],[]
591,Organic Alien Arrival Scene Prompt,"A detailed prompt for generating a high-energy, visceral scene of an organic alien arrival downtown, featuring quick cuts, beat-synced hard editing (140 BPM, 15 shots), and a high-contrast, tactile dread atmosphere with gargantuan, pulsating organic entities eclipsing the skyline.","SCENE: ORGANIC ALIEN ARRIVAL - DOWNTOWN
Quick Cuts - Beat-Sync Hard Editing (140 BPM, 15 Shots)

ATMOSPHERE: Visceral biological dread. Gargantuan, pulsating organic entities eclipse the urban skyline. High-contrast, tactile dread.

SHOT DESCRIPTION:
A rhythmic, 15-shot sequence",https://x.com/aimikoda/status/2025965737035157913,2026-02-23T16:07:26.000Z,"{""name"":""Aimi Kōda"",""link"":""https://x.com/aimikoda""}",[],[],"[{""id"":""699d3e0eddfda200041b3013"",""url"":""https://video.twimg.com/amplify_video/2025964805190803456/vid/avc1/1470x630/iwpw-U0EiiiJjHzb.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2025964805190803456/img/pI0OZ4DqMIoSefBW.jpg"",""caption"":null}]"
590,Single-Take Horror Sequence Prompt,"A prompt that generates a single-take horror sequence where a girl encounters intruders and grabs a shotgun, focusing on building pure tension.","Girl walks into the intruders, grabs a shotgun, pure tension generated from text prompt.",https://x.com/aliansari0/status/2025872818982813815,2026-02-23T09:58:13.000Z,"{""name"":""ALi AnsaRi"",""link"":""https://x.com/aliansari0""}",[],[],"[{""id"":""699d3e0dddfda200041b3012"",""url"":""https://video.twimg.com/ext_tw_video/2025872778797150208/pu/vid/avc1/1024x576/g3rEQS3tHN5hjVBj.mp4?tag=12"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2025872778797150208/pu/img/H17CAOkWOa3-CfnP.jpg"",""caption"":null}]"
589,Higgsfield Cinematic Racing Video Prompt,"A sample prompt for generating a cinematic racing video, 8–12 seconds in duration. The prompt specifies the first shot (0–2 seconds) as an onboard grip shot, rigidly mounted to the race car chassis, using a low, centered nose-mounted camera with a wide-angle lens, matching a reference image's angle and position.","Cinematic racing video, duration 8–12 seconds.
SHOT 1 — ONBOARD GRIP (0–2 seconds)Camera is rigidly mounted to the race car chassis, identical angle and position as the reference image.Low, centered nose-mounted camera, wide-angle lens",https://x.com/Dheepanratnam/status/2025955957323215210,2026-02-23T15:28:35.000Z,"{""name"":""Dheepan Ratnam"",""link"":""https://x.com/Dheepanratnam""}",[],[],"[{""id"":""699d3e0cddfda200041b3011"",""url"":""https://video.twimg.com/amplify_video/2025955283168616448/vid/avc1/2560x1440/HwlY_5y2G9aErmbo.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2025955283168616448/img/O4ZcrIvCtkvQpzjI.jpg"",""caption"":null}]"
588,Sora 2 Wind Turbine Scene Prompt,"A detailed prompt for generating a cinematic, large-format photorealistic video using Sora 2. The scene features a rapid circling orbit above a thick cloud sea, focusing on realistic wind turbines with crisp cloud volumetrics, clean motion blur, and specific technical parameters like 2.35:1 aspect ratio, 24fps, 15s duration, and 8K resolution.","2.35:1, 24fps, 15s, single continuous shot, 8K, large-format photoreal, crisp cloud volumetrics, realistic turbine scale, condensation vortices, clean motion blur, no UI. Open high with a rapid circling orbit above a thick cloud sea—wind turbines",https://x.com/Dheepanratnam/status/2025725203376996695,2026-02-23T00:11:39.000Z,"{""name"":""Dheepan Ratnam"",""link"":""https://x.com/Dheepanratnam""}",[],[],"[{""id"":""699d3e0bddfda200041b3010"",""url"":""https://video.twimg.com/amplify_video/2025724993514934272/vid/avc1/1280x704/Z9YwDu5CJaoVfK7u.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2025724993514934272/img/jK6_EzVVXt5c-3PP.jpg"",""caption"":null}]"
587,Hollywood Blockbuster Transformer Scene Prompt (Paris to Shanghai),"A detailed, two-part, single-shot (one-take) Seedance 2.0 prompt for a Hollywood-style Transformer scene featuring a pilot in a white suit. The first part describes a high-speed transformation sequence starting in Paris and ending in Shanghai, focusing on the pilot's actions and the mechanical details. It specifies an IMAX wide composition, ultra-realistic CGI, dynamic motion blur, and a cold blue-gray color palette with orange-red engine flames. The prompt includes specific references to images (图片1, 图片2, 图片3) which are likely reference images for the scene elements.","【10秒一镜到底｜巴黎→上海·变形战机·驾驶员特写】 一镜到底，镜头全程贴身跟随。场景开启于巴黎塞纳河畔（
图片2
），空中弥漫浓烟，机械炮台轰鸣，埃菲尔铁塔在烟雾中隐现。 [0–2秒] 身着白色西的男性驾驶员（
图片3
）在高速变形的战机机体外部惊险攀爬——抓握机翼铰链、踩踏折叠装甲板，动作紧张刺激，衣摆在气流中剧烈翻飞。镜头特写其面部，神情冷峻坚定。 [2–5秒] 战机（参考图2双引擎战斗机正视角）贴近巴黎街道地面疾驰，机身发出金属传动巨响，开始剧烈变形：机翼折叠翻卷成厚重机械肩甲与翼刃，双引擎重组为机械臂动力核心，机身蒙皮裂开显现冷冽金属骨架与发光管线。驾驶员在变形机体外惊险穿行，随后纵身跃入重新成型的驾驶舱。 [5–7秒] 变形完成，巨型机械人形屹立于巴黎街道，保留战机尾翼与螺旋桨特征，镜头紧贴其在奥斯曼式建筑楼宇间穿行。机体抬头，背部装甲展开，露出巨型炮管，炮口凝聚橙红色能量光影。能量光束轰然释放，远处地标在轻烟中崩碎。 [7–9秒] 机械人形重新折叠回战机形态，引擎全功率点火，双尾焰橙红炙烈，机体拔地而起直冲云霄，巴黎城市轮廓在下方急速缩小。驾驶员驾驶舱内特写：白西装、黑领带，目视前方，神情无畏。 [9–10秒] 镜头穿云而过，切入上海街道低空（
图片1
），上海环球金融中心在两侧Haussmann风格建筑间拔地而起——战机贴地飞驰，双引擎尾焰灼烧路面，镜头定格。
🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶
第二幕：

10 秒一镜到底｜上海→旧金山・战机变形・帅气驾驶员特写】 一镜到底，镜头全程贴身跟随，机械运转声响清晰，上海陆家嘴金融区街道上弥漫着薄雾与橙红光晕。 [0–2 秒] 开场于上海场景 ——银灰机甲战机（
图片1
） 低伏于浦东高楼群间，东方明珠塔在薄雾中隐现，引擎尾焰呈现明亮橙红光晕。身着白色西装男性驾驶员
图片2
在战机机翼外侧惊险攀爬，抓握机身折叠装甲板，动作敏捷凌厉，衣摆被气流猛烈掀起。镜头推近其面部 —— 神情冷峻，眼神锐利。 [2–3 秒] 驾驶员纵身跃入开启的驾驶舱，舱盖以机械联动声平稳合拢。驾驶员驾驶舱内帅气特写：他单手握杆，另一只手缓缓向后捋起发丝，嘴角微扬，眼神望向远方，气流吹动西装领口，极致帅气。 [3–5 秒] 战机引擎全功率点火，双尾焰橙红明亮，机体从上海街道拔地垂直跃升，陆家嘴天际线在下方急速后退缩小。镜头跟随机腹仰视，穿云破雾，太平洋蔚蓝海面在云层下方铺展。 [5–7 秒] 金门大桥红色钢塔从云雾中拔地而起，旧金山湾区城市轮廓隐现。战机贴近桥面平稳掠过，气流将桥面尘埃与微光粒子卷起。机身开始流畅变形：机翼折叠翻卷成厚重机械肩甲与翼刃，引擎重组为动力核心与机械底盘，机身蒙皮自然过渡显现冷冽金属骨架与发光管线，四轮从机腹展开触地 —— 数秒内化为银灰超级机械赛车（
图片3
），轮拱带有明亮粒子效果。 [8–10 秒] 变形完成，机械赛车在金门大桥桥面全速冲刺，驾驶员清晰可见于透明座舱内，双手紧握方向盘，车身擦地飞驰、粒子闪烁，旧金山湾区全景在背景中展开。镜头从侧后方低角度跟拍，定格于速度与钢铁的极致张力中。 风格标签：超写实 CGI、电影级动态模糊与运动拖影、冷蓝灰城市色调、橙红引擎焰光、无剪辑一镜到底、IMAX 宽幅构图、金属传动音效全程。",https://x.com/john87445528/status/2025557080648581177,2026-02-22T13:03:35.000Z,"{""name"":""John"",""link"":""https://x.com/john87445528""}",[],[],"[{""id"":""699d3e0addfda200041b300f"",""url"":""https://video.twimg.com/amplify_video/2025556628880216065/vid/avc1/1920x1080/yHn1Nf1srh_LOy7O.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2025556628880216065/img/LsCLRkzv0N8nazsk.jpg"",""caption"":null}]"
586,SnorriCam Photorealism Character Scene,"A detailed prompt for generating a photorealistic cinematic scene featuring a young woman. The scene utilizes a SnorriCam rig for absolute center-locked focus and cinema lenses. The environment transitions are designed to be seamless, physically melting and snapping into new environments, synchronized spatially.","characters: A young woman
cinematic_style: A gorgeous, vivid photorealist style using a SnorriCam rig and cinema lenses for absolute center-locked focus. Transitions rely on seamless backgrounds that physically melt and snap into new environments, seamlessly synced to a spatial",https://x.com/maxescu/status/2025895712316084677,2026-02-23T11:29:11.000Z,"{""name"":""Alex Patrascu"",""link"":""https://x.com/maxescu""}",[],[],"[{""id"":""699d3e0addfda200041b300e"",""url"":""https://video.twimg.com/amplify_video/2025895403971862528/vid/avc1/1280x720/30RFqtxeMVvrmVY8.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2025895403971862528/img/ZmkmM70xwIKR_Ev2.jpg"",""caption"":null}]"
585,Surrealist Cinematic Playground Scene,"A Seedance 2.0 prompt designed to generate a surrealist, cinematic video of an indoor playground scene. It specifies a 16:9 wide aspect ratio, cold fluorescent lighting (cyan-blue and cold purple tones), and a high frame rate for extremely high image quality, with a segmented script starting from 0-4 seconds (medium shot).",16:9 宽画幅，超现实主义电影质感，冷色调荧光灯照明（青蓝色与冷紫色调），商场室内游乐场氛围。高帧率摄影，画质极高，无任何文字或水印。 分段脚本描述： 0-4秒（中景）：,https://x.com/Mrpinecone888/status/2025902735661347103,2026-02-23T11:57:06.000Z,"{""name"":""Mr.pinecone"",""link"":""https://x.com/Mrpinecone888""}",[],[],"[{""id"":""699d3e08ddfda200041b300d"",""url"":""https://video.twimg.com/amplify_video/2025900665944305664/vid/avc1/1280x720/7zdqRduArN7-4JM5.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2025900665944305664/img/IivLxvf37iVvMCE5.jpg"",""caption"":null}]"
584,Transformers/Mission Impossible Hybrid Jet Transformation Prompt,"An extremely detailed, multi-act prompt for Seedance 2.0 describing a 10-second continuous shot of a pilot climbing a transforming jet in Paris, the jet transforming into a colossal humanoid mech, firing a cannon, folding back into a jet, and rocketing to Shanghai.","First Act

10 seconds single continuous shot | Paris to Shanghai | Transforming Jet | Pilot Close Up

Single continuous take, camera tightly tracking the subject at all times.

The scene opens on the banks of the Seine in Paris. Thick smoke fills the air. Mechanical turrets thunder in the distance. The Eiffel Tower looms faintly through the haze.

0 to 2 seconds
A male pilot in a white suit is climbing dangerously along the exterior of a rapidly transforming fighter jet. He grips wing hinges, steps on folding armor plates, his movements intense and precise. The fabric of his suit flutters violently in the airflow. Tight close up on his face. Cold, focused, determined.

2 to 5 seconds
The jet, front facing twin engine fighter reference, skims just above Paris streets. Metallic transmission sounds roar as the aircraft begins aggressive transformation. Wings fold and roll into massive mechanical shoulder armor and blade like structures. Twin engines reconfigure into the robotic arm power cores. The fuselage splits open, revealing a cold metallic skeleton and glowing energy conduits. The pilot moves across the shifting exterior, then leaps cleanly into the reforming cockpit.

5 to 7 seconds
Transformation complete. A colossal humanoid mech stands in the Paris street, retaining tail fins and propeller inspired elements. The camera stays tight as it strides between Haussmann style buildings. The mech tilts its head upward. Back armor panels deploy, revealing a massive cannon. Orange red energy gathers at the muzzle. A beam erupts. A distant landmark shatters in drifting smoke.

7 to 9 seconds
The mech folds back into jet form. Engines ignite at full power. Twin orange red exhaust plumes flare intensely. The aircraft rockets upward. The Paris skyline shrinks rapidly below. Cockpit close up. White suit, black tie, eyes forward, fearless.

9 to 10 seconds
The camera pierces through clouds and transitions into low altitude flight over Shanghai streets. The Shanghai World Financial Center rises between Haussmann style buildings. The jet skims the road, twin engines scorching the pavement. Freeze frame.",https://x.com/ChessQuantique/status/2025738652047872349,2026-02-23T01:05:05.000Z,"{""name"":""prompt"",""link"":""https://x.com/ChessQuantique""}",[],[],"[{""id"":""699d3e07ddfda200041b300c"",""url"":""https://video.twimg.com/ext_tw_video/2025738201852190720/pu/vid/avc1/1920x1080/83GsNH3zlBWlkjvN.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2025738201852190720/pu/img/CLaTHsQccy2cCZ4S.jpg"",""caption"":null}]"
583,Action Sequence: Character Launching First Attack,"A text-based prompt describing a detailed action sequence where a character launches a high kick, flips backward, and sweeps a clone's leg to knock it off balance. This appears to be a script or action description intended for video generation.","the character launches into the first attack, spinning into a high kick that sends one clone staggering backward into a fence. He immediately flips backward, lands on his feet, and ducks under another clone’s punch, sweeping his leg to knock it off balance. the",https://x.com/x_holland/status/2025902078837841926,2026-02-23T11:54:29.000Z,"{""name"":""日安然Holland"",""link"":""https://x.com/x_holland""}",[],[],"[{""id"":""699d3e06ddfda200041b300b"",""url"":""https://video.twimg.com/amplify_video/2025901238261628928/vid/avc1/1920x1080/3t3JdfrB9yrDUiDl.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2025901238261628928/img/o2_mGU9UmLjGNDgX.jpg"",""caption"":null}]"
582,First-Person Dragon Rider Image Prompt,"A prompt for Seedance 2.0 requesting an ultra-realistic, first-person perspective image of a rider on a massive dragon flying over a besieged ancient city, focusing on the rider's armored hands and the dragon's wings.","Create an ultra-realistic image from a first-person camera perspective. The viewer is riding on the back of a massive, powerful dragon flying above an ancient city under siege. In the foreground, the rider’s armored hands are clearly visible, gripping the rough, scaled neck or reins of the dragon tightly. The dragon’s wings stretch out to either side, casting shadows over the burning city.",https://x.com/SyntheSarah/status/2025846361313194493,2026-02-23T08:13:05.000Z,"{""name"":""Sarah"",""link"":""https://x.com/SyntheSarah""}",[],[],"[{""id"":""699d3e01ddfda200041b300a"",""url"":""https://video.twimg.com/ext_tw_video/2025846330426331136/pu/vid/avc1/720x1280/ZKoTYr_FJDPyvmDT.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2025846330426331136/pu/img/8P5ASdv1jFxPIoUJ.jpg"",""caption"":null}]"
