id,title,description,content,sourceLink,sourcePublishedAt,author,sourceMedia,sourceReferenceImages,sourceVideos
22005,Majestic Elephant Cloud Photography,A surreal prompt creating hyper-realistic photography of volumetric clouds formed into a detailed elephant over a savanna.,"Hyper-realistic photography of massive volumetric clouds forming the shape of a majestic {argument name=""animal"" default=""elephant""}, highly detailed and anatomically accurate cloud structure with enormous tusks and a raised trunk, soft yet dense cumulus clouds with realistic depth and texture, dramatic golden-hour lighting, sunlight rays piercing through the clouds, subtle shadows and highlights enhancing form.
Foreground: a vast {argument name=""landscape"" default=""African savanna meadow""} with realistic dry grass, atmospheric perspective, and cinematic depth of field. Multiple {argument name=""wildlife"" default=""zebras""} grazing naturally across the field. Mid-air: flock of birds circling around the giant elephant cloud, adding scale and motion.
Environment: cinematic sky with warm orange and blue gradient tones, slight haze, natural color grading, ultra-realistic lighting, global illumination, volumetric fog, physically accurate shadows.
Style: DSLR photography, 85mm lens, f/2.8 aperture, shallow depth of field, HDR, 8K resolution, razor-sharp focus, intricate details, photorealism, no CGI look.
Mood: majestic, calm, surreal yet believable, wildlife documentary realism.",https://x.com/itxabdullaa/status/2057817382773731346,2026-05-22T13:34:31.000Z,"{""name"":""ÀBDŪLLÂH"",""link"":""https://x.com/itxabdullaa""}","[""https://pbs.twimg.com/media/HI7WAKoaIAAt_AA.jpg"",""https://pbs.twimg.com/media/HI7WAN3a8AAPv2y.jpg""]",,
22004,Boho-Chic Positive Vibes Sticker Sheet,An artistic prompt for a vibrant sticker sheet featuring a bohemian woman and various self-care chibi poses.,"A vibrant sticker sheet illustration featuring a beautiful, smiling {argument name=""subject"" default=""young woman with long, braided brown hair adorned with flowers""}. She is wearing a {argument name=""clothing"" default=""colorful, tiered bohemian dress with teal, pink, and yellow patterns""}. Surrounding her are smaller chibi-style versions of herself in various poses, each paired with a whimsical text banner: blowing a kiss (""your aura is a rainbow""), holding a rainbow umbrella (""dare to shine brighter""), holding a basket of fruit (""harvest happiness""), writing in a journal (""tell your own story""), meditating (""mindful moments""), and playing an acoustic guitar (""strum a new tune""). The overall aesthetic is {argument name=""style"" default=""cheerful, artistic, and bohemian""}, with a warm, floral background.",https://x.com/Minahil42298354/status/2057781143542419507,2026-05-22T11:10:31.000Z,"{""name"":""Minahil"",""link"":""https://x.com/Minahil42298354""}","[""https://pbs.twimg.com/media/HI61C26XsAACzaU.jpg""]",,
21829,Stylish Minimalist Anime Portrait,"A detailed prompt for generating a stylish anime-style illustration of a woman with medium hair, featuring white highlights and round glasses.","ミニマル・シンプルな太い線のおしゃれなアニメ風イラスト。抜け感があり、おしゃれ。
・添付の画像の女性の顔と髪型を維持。

・20代後半の若い女性 
・肩上のミディアムヘアで耳出し。（{argument name=""髪色"" default=""ライトブラウンヘア""}に自然な{argument name=""メッシュの色"" default=""白いメッシュカラー""}） 
・服装は2枚目の画像。 
・太縁の{argument name=""眼鏡"" default=""丸メガネ""}、ピアス 
・カラフルなパステルカラーまたはポップなネオンカラーで差し色
・背景は白。
・アスペクト比は1:1。n=4",https://x.com/I_Yamada_AI/status/2057451278343819554,2026-05-21T13:19:45.000Z,"{""name"":""山田イトウ｜還暦AI伴走者"",""link"":""https://x.com/I_Yamada_AI""}","[""https://pbs.twimg.com/media/HI2IKR4bMAAhwac.jpg""]",,
21828,Seoul Street Sunset Selfie,"An ultra-realistic amateur smartphone selfie prompt of a Korean woman in downtown Seoul during the golden hour, featuring Starbucks branding and cinematic bokeh.","{
  ""prompt"": {
    ""style"": ""ultra realistic amateur smartphone selfie, subtle Korean beauty aesthetic, natural candid photography, soft golden sunset ambiance, lifestyle influencer vibe"",
    ""scene"": {
      ""location"": ""{argument name=""location"" default=""busy Seoul downtown street near Starbucks during sunset golden hour""}"",
      ""environment"": ""warm orange-pink sunset sky, glowing city lights beginning to appear, modern Korean street atmosphere, blurred pedestrians, Starbucks storefront in background, cinematic urban evening mood""
    },
    ""subject"": {
      ""ethnicity"": ""Korean"",
      ""appearance"": {
        ""hair"": ""messy blonde loose tied hair with soft strands falling around face"",
        ""skin"": ""fair glowing skin with natural texture and subtle freckles"",
        ""eyes"": ""light blue eyes"",
        ""expression"": ""soft relaxed subtle pout, natural candid expression"",
        ""makeup"": ""minimal clean girl makeup, glossy lips, soft blush""
      },
      ""pose"": ""holding smartphone with one hand taking selfie, slightly angled camera perspective"",
      ""outfit"": {
        ""top"": ""{argument name=""top"" default=""cream ribbed fitted crop top""}"",
        ""outerwear"": ""light pastel blue oversized cardigan"",
        ""bottom"": ""high waist white shorts"",
        ""accessories"": ""minimal gold necklace""
      }
    },
    ""props"": {
      ""drink"": ""{argument name=""drink"" default=""large Starbucks iced coffee cup with visible logo and green straw""}""
    },
    ""camera"": {
      ""device"": ""iPhone 16 Pro front camera"",
      ""angle"": ""close-up handheld selfie shot"",
      ""framing"": ""9:16 vertical composition, upper body visible"",
      ""focus"": ""sharp focus on face with softly blurred city background"",
      ""effects"": ""slight amateur motion softness, natural lighting, realistic skin details, cinematic bokeh""
    },
    ""quality"": {
      ""resolution"": ""8k"",
      ""render"": ""photorealistic"",
      ""details"": ""highly detailed skin texture, realistic lighting, natural shadows, subtle depth of field""
    }
  }
}",https://x.com/DiamondZPetSpa/status/2057391291206599113,2026-05-21T09:21:22.000Z,"{""name"":""Diamond"",""link"":""https://x.com/DiamondZPetSpa""}","[""https://pbs.twimg.com/media/HI1SU-oboAA1swt.jpg""]",,
21827,90s Coastal Roadside Street Style,A 90s-inspired street style prompt featuring a subject tying shoelaces on the hood of a vintage pink Beetle car by a scenic coastal roadside.,"{
  ""environment_and_background"": {
    ""location"": ""{argument name=""location"" default=""Coastal roadside, beachside view""}"",
    ""background_elements"": [
      ""Deep blue ocean/sea extending to the horizon"",
      ""Clear, bright blue sunny sky"",
      ""A portion of a {argument name=""car style"" default=""vintage pink Volkswagen Beetle""} car, parked on the side""
    ],
    ""lighting"": ""Bright, direct natural sunlight, daytime outdoor lighting"",
    ""overall_vibe"": ""Summer, casual, scenic travel, 90s-inspired street style""
  },
  ""pose_and_composition"": {
    ""shot_type"": ""Full-body shot, vertical orientation"",
    ""camera_angle"": ""Eye-level, slightly angled from the side"",
    ""pose"": {
      ""action"": ""Sitting casually on the front hood/fender of a pink vintage car"",
      ""leg_position"": ""One leg bent upwards with the foot resting on the car's headlight area, while the person leans forward to tie their shoelaces"",
      ""hand_position"": ""Both hands actively holding and tying the colorful shoelaces of the raised foot"",
      ""head_position"": ""Looking down toward the hands and shoe, face partially turned in profile""
    }
  },
  ""outfit_and_apparel"": {
    ""top"": {
      ""type"": ""Oversized graphic T-shirt"",
      ""color"": ""Vibrant orange"",
      ""details"": ""Features 'Converse' text and a vintage sneaker graphic printed on the front""
    },
    ""bottom"": {
      ""type"": ""Loose-fit distressed denim jeans"",
      ""color"": ""Light blue wash"",
      ""details"": ""Ripped detailing on the knee, relaxed 90s streetwear style""
    },
    ""footwear"": {
      ""type"": ""High-top canvas sneakers"",
      ""color"": ""White"",
      ""brand_style"": ""Converse All-Star style"",
      ""special_features"": ""{argument name=""details"" default=""Eye-catching multi-colored rainbow shoelaces""}""
    }
  },
  ""accessories"": {
    ""headwear"": ""Orange baseball cap featuring an embroidered logo on the front"",
    ""eyewear"": ""Classic aviator sunglasses with gold frames and tinted lenses"",
    ""jewelry"": [
      ""Silver chain necklace with a gear-shaped or circular pendant"",
      ""Minimalist silver bracelet on the right wrist"",
      ""Small stud earrings""
    ],
    ""tech"": ""Smartwatch with an orange strap on the left wrist, matching the overall color theme""
  }
}",https://x.com/Wareenaa/status/2057258574951436650,2026-05-21T00:34:00.000Z,"{""name"":""Wareen AI 💟"",""link"":""https://x.com/Wareenaa""}","[""https://pbs.twimg.com/media/HIzZxTnasAAc0Mr.jpg""]",,
21826,Golden Hour Beach Swimsuit Portrait,"A cinematic photography prompt for a woman with wavy red hair in a red one-piece swimsuit, kneeling on a sandy beach during a golden hour sunset.","A beautiful young woman with {argument name=""hair style"" default=""shoulder-length wavy red hair and bangs""}, fair skin with freckles, wearing large dark rectangular sunglasses, kneeling on her knees on a {argument name=""location"" default=""sandy beach at golden hour sunset""}. She has a confident neutral expression, looking slightly to the side. She is wearing a {argument name=""clothing"" default=""form-fitting ribbed red one-piece swimsuit""} with a scoop neckline. Multiple delicate gold necklaces around her neck, several gold rings on her fingers. Visible tattoos on both upper arms: a small bow on the left, text on the right. The background shows a calm ocean with gentle waves, seashells scattered on the sand, warm golden sunlight illuminating her from the side creating soft glow and highlights on her hair and skin. Cinematic photography, realistic, highly detailed, natural lighting, beach atmosphere, 8k resolution, photorealistic",https://x.com/NameIsSudee/status/2057459496771846544,2026-05-21T13:52:24.000Z,"{""name"":""Sadie 🥀"",""link"":""https://x.com/NameIsSudee""}","[""https://pbs.twimg.com/media/HI2QgKjaoAAh5_9.jpg""]",,
21825,Wet Mediterranean Summer Editorial,"An editorial-style photography prompt for a Mediterranean woman kneeling in the ocean, featuring hyper-detailed wet skin textures and a natural, serene beach atmosphere.","{
  ""core_meta"": {
    ""image_type"": ""Photograph"",
    ""art_medium"": ""Digital Photography"",
    ""style_modifiers"": [
      ""Summer Editorial"",
      ""Beach Lifestyle""
    ],
    ""overall_mood"": ""Serene"",
    ""vibe"": ""Naturalistic, Sensual"",
    ""quality_boosters"": [
      ""8k resolution"",
      ""masterpiece"",
      ""high skin detail""
    ]
  },
  ""subject"": {
    ""identity"": {
      ""subject_type"": ""Human"",
      ""gender"": ""{argument name=""gender"" default=""Female""}"",
      ""age"": ""Mid-20s"",
      ""ethnicity"": ""{argument name=""ethnicity"" default=""Mediterranean or Latina""}"",
      ""description"": ""A woman with sun-kissed tanned skin and dark hair.""
    },
    ""anatomy_and_body"": {
      ""build_and_proportions"": ""Lean and athletic"",
      ""height_estimation_cm"": ""170"",
      ""skin_texture"": ""Wet skin, glistening with seawater, visible pores, fine water droplets"",
      ""biological_features"": {
        ""vascularity_and_pigment"": ""Even tan, subtle freckles on shoulders"",
        ""subsurface_scattering"": ""Natural skin glow under daylight"",
        ""skin_micro_texture"": ""Highly detailed wet skin texture"",
        ""eye_complexity"": ""Dark brown irises with natural reflections""
      }
    },
    ""face_and_hair"": {
      ""face_structure"": ""Oval face, defined jawline, high cheekbones"",
      ""eyes"": ""Dark brown, almond-shaped"",
      ""eyebrows"": ""Naturally full, dark"",
      ""lips"": ""Full, natural pink hue, slightly parted"",
      ""makeup"": ""Minimal, no-makeup look"",
      ""expression"": ""Calm, direct gaze"",
      ""hair"": {
        ""style"": ""Slicked back, wet-look"",
        ""color"": ""Dark brown"",
        ""interaction_and_physics"": ""Drenched with water, strands clumping naturally""
      }
    },
    ""pose_and_action"": {
      ""description"": ""Kneeling in shallow ocean surf on a pebble beach"",
      ""action"": ""Posing for a portrait"",
      ""body_position"": {
        ""stance"": ""Kneeling"",
        ""upper_body_and_arms"": ""Straight posture, hands resting on the pebbles between the knees"",
        ""lower_body_and_legs"": ""Kneeling in the water, legs slightly spread"",
        ""hand_gestures"": ""Relaxed fingers touching the ground""
      },
      ""gaze_direction"": ""Directly into the lens"",
      ""accuracy_constraints"": [
        ""Anatomically correct hands"",
        ""Realistic knee-water interaction""
      ]
    },
    ""wardrobe_and_inventory"": {
      ""clothing"": {
        ""top"": {
          ""type"": ""{argument name=""clothing"" default=""Oversized button-down shirt""}"",
          ""fabric"": ""Thin linen"",
          ""color"": ""White"",
          ""details"": ""Completely unbuttoned, slipping off the left shoulder, soaked and translucent in areas""
        },
        ""fit_and_physics"": ""Wet fabric clinging to the skin, draped loosely""
      },
      ""accessories"": {
        ""jewelry"": [
          ""Large gold hoop earrings"",
          ""Thin gold rings on fingers""
        ]
      }
    }
  },
  ""environment_and_scene"": {
    ""location"": {
      ""setting_type"": ""Tropical Beach"",
      ""description"": ""Pebble shoreline with breaking waves and turquoise water""",https://x.com/ColorWolf2006/status/2057220117474541877,2026-05-20T22:01:11.000Z,"{""name"":""Arron2006"",""link"":""https://x.com/ColorWolf2006""}","[""https://pbs.twimg.com/media/HIy2yKxaAAAIPZW.jpg""]",,
21824,Flooded Art Gallery Surrealism,"A surreal prompt for an art gallery where ocean waves break out of a painting and flood the floor, featuring dramatic lighting and hyper-realistic reflections.","A hyper-realistic art gallery with white walls and track lighting, a large ornate gold-framed painting of a {argument name=""painting subject"" default=""stormy ocean""} hanging on the wall, but the ocean waves are physically breaking out of the frame crashing water floods the gallery floor, a {argument name=""object"" default=""small wooden rowboat""} floating on the real gallery floor as if washed out from the painting, wet reflections on concrete floor, dramatic cinematic lighting, visitors watching in awe, OzairAI subtly engraved on the frame corner, vertical 9:13 format. Ultra photorealistic, 8K, no text overlays, cinematic color grading.",https://x.com/Ozayrr_irl/status/2057329080845185196,2026-05-21T05:14:10.000Z,"{""name"":""Ozair AI"",""link"":""https://x.com/Ozayrr_irl""}","[""https://pbs.twimg.com/media/HI0ZecIWMAA4Ui0.jpg"",""https://pbs.twimg.com/media/HI0Z5VJaEAAJWc0.jpg""]",,
21823,Fallen Angel Fashion Editorial Grid,An ultra-photorealistic 2x2 luxury editorial collage featuring a woman with black angel wings and identity consistency.,"Ultra-photorealistic 2x2 luxury glossy editorial collage featuring the same woman across all four panels, with strict identity consistency, strict body consistency, the same skin tone, the same proportions, and the same elegant posture language in every frame.

CONCEPT:
A dark luxury fashion editorial centered on sculptural back lines, shoulders, neck, arms, and an open-back black dress, with a mysterious fallen-angel aura. The mood is sensual, elegant, expensive, cinematic, controlled, and minimal. The overall feeling should be high-fashion editorial, refined and dramatic, never cheap or costume-like.

SUBJECT:
A beautiful woman with long loose black hair, consistent identity across all four panels. Hair is sleek yet softly textured, flowing naturally down the back and shoulders. Makeup is dark smoky eye makeup with softly diffused black shadow, defined brows, and a polished editorial finish. Nails are glossy black, long and elegant. Expression and body language are poised, feminine, and powerful.

OUTFIT:
Deep black velvet or satin halter dress with an open back, realistic glossy fabric highlights, natural draping, subtle tension around the waist and hips, and elegant luxury construction. The dress must look premium and believable, with no fabric glitches.

WINGS:
Large {argument name=""wing type"" default=""black angel wings""} behind the woman, dramatic and elegant, slightly torn and weathered for a fallen-angel feeling. The wings should feel sculptural and luxurious, not fantasy cosplay. Feather texture should be rich, layered, dark, and realistic, with softly damaged edges. The wings must integrate beautifully with the poses and lighting without overpowering the fashion editorial tone.

SKIN:
Glossy editorial wet-skin finish with a subtle oil sheen on the shoulders, upper back, neck, arms, and along the spine line. Real skin texture must remain visible, including pores, natural tonal variation, and realistic highlights. No plastic smoothing. The sheen should look expensive, controlled, and believable, not sweaty or messy.

ENVIRONMENT:
Minimal studio background with a {argument name=""backdrop color"" default=""warm grey or beige""} seamless backdrop. No props, no distractions, no clutter.

LIGHTING:
Premium glossy studio lighting:
- large softbox key light from the upper side
- narrow rim light tracing the shoulders, spine, and wing edges
- soft warm highlights on skin and fabric
- deep but clean shadows
- smooth gradient falloff
- high-end editorial contrast
- no harsh flash
- no fake glow

GRID 2x2:

TOP LEFT:
Back-facing pose, arms raised above the head, hands resting in the hair. Spine line, shoulder blades, and upper wing structure are emphasized with glossy highlights. Black hair falls naturally over part of the back while the open-back black dress and wings remain clearly visible.

TOP RIGHT:
Slight torso twist, one shoulder closer to the camera, head turned subtly away. The black dress catches light along one side, and the black angel wings frame the silhouette elegantly. Stro",https://x.com/astronomerozge1/status/2057490170635485304,2026-05-21T15:54:17.000Z,"{""name"":""Özge Döner"",""link"":""https://x.com/astronomerozge1""}","[""https://pbs.twimg.com/media/HI2sTysW8AElW3d.jpg""]",,
21822,Cinematic Rain Night Portrait,"A striking night portrait of a woman in the rain, featuring cool blue rim lighting and urban bokeh.","A mesmerizing, cinematic allure defines this striking night portrait, capturing an ethereal moment enveloped in falling rain. The subject stands with her eyes gently closed, her serene expression illuminated by a cool, blue-toned glow that catches the moisture glistening on her skin. Her sleek, platinum blonde hair falls straight down her shoulders, contrasting beautifully with the deep, dark tones of the night. She is adorned in a shimmering, deep-V black slip dress paired with a wet-look dark jacket slung casually off her shoulders, while a delicate silver necklace with a brilliant sapphire blue pendant rests against her collarbone. Water droplets streak down the frame, creating a dynamic texture over a softly blurred urban backdrop filled with distant, warm bokeh lights. The strong blue rim lighting sculpts her silhouette and reflects brilliantly off the wet surfaces, creating a moody, high-end noir aesthetic that feels lifted straight from a modern cyberpunk film or an elite fashion editorial.",https://x.com/NameIsSudee/status/2057418538508493014,2026-05-21T11:09:39.000Z,"{""name"":""Sadie 🥀"",""link"":""https://x.com/NameIsSudee""}","[""https://pbs.twimg.com/media/HI1rQI_bAAAYALk.jpg""]",,
21821,Indian Street Market Portrait,A hyper-realistic full-body shot of a woman in a green Indian pant-suit in a vibrant street market.,"{
  ""prompt"": {
    ""subject"": ""A woman with long dark hair, wearing a stylish {argument name=""outfit color"" default=""emerald green""} Indian-style pant-suit set with subtle gold embroidery detailing."",
    ""setting"": ""A bustling, vibrant Indian street market crowded with people, daytime, outdoor setting, festive atmosphere."",
    ""action"": ""The woman is standing centrally in the frame, smiling naturally, while a diverse crowd of people is walking around her in a realistic, candid street photography style."",
    ""details"": ""The background is filled with various market stalls, street vendors, and festive lighting strings overhead, creating a busy and authentic urban environment."",
    ""technical_specifications"": {
      ""style"": ""Hyper-realistic, cinematic lighting, shallow depth of field focusing on the subject."",
      ""composition"": ""Full-body shot, centered, eye-level perspective."",
      ""lighting"": ""Soft natural daylight, bright but balanced.""
    },
    ""negative_prompt"": ""cartoon, illustration, blurry, distorted face, extra limbs, messy clothing, low resolution, disconnected background, bad anatomy""
  }
}",https://x.com/RM_uii/status/2057489014106779717,2026-05-21T15:49:41.000Z,"{""name"":""RM_Pets & Animals"",""link"":""https://x.com/RM_uii""}","[""https://pbs.twimg.com/media/HI2rWrMboAA30Yg.jpg""]",,
21820,Egyptian Tomb Adventure Scene,"A cinematic prompt for generating two female adventurers inside an ancient, dimly lit Egyptian tomb, featuring detailed outfits and lighting.","scene_description"": ""{argument name=""scene"" default=""Two female adventurers standing back-to-back inside an ancient, dimly lit Egyptian tomb}"", looking directly at the camera with serious and determined expressions."",
  ""characters"": [
    {
      ""hair"": ""{argument name=""first character hair"" default=""Blonde, styled in a long, thick braid resting over her left shoulder.""}"",
      ""clothing"": ""Olive-green, rugged tactical jumpsuit with rolled-up sleeves, a brown leather utility belt with multiple pouches, and dark leather gloves."",
      ""equipment"": ""Holding a heavy, weathered metal pickaxe with both hands across her body."",
      ""pose"": ""Standing on the left side, angled slightly to the side but looking forward.""
    },
    {
      ""hair"": ""Vibrant red/auburn, styled in a messy high bun with soft bangs framing her face."",
      ""clothing"": ""{argument name=""second character clothing"" default=""Rust-orange or terracotta-colored tactical jumpsuit""}, fitted brown utility harness, a matching crossbody canvas messenger bag with leather straps, and dark gloves."",
      ""equipment"": ""Holding a small, glowing, intricate ancient artifact or stone tablet with glowing cyan and gold detailing."",
      ""pose"": ""Standing on the right side, looking forward with a subtle, confident smirk.""
    }
  ],
  ""environment_and_background"": {
    ""setting"": ""An ancient subterranean temple chamber or tomb interior."",
    ""architectural_elements"": [
      ""Massive stone pillars carved with detailed Egyptian hieroglyphs, reliefs of pharaohs, and ancient deities."",
      ""A weathered stone altar or pedestal situated between the characters in the lower center."",
      ""Cracked stone tile flooring covered in dust, debris, and scattered rocks.""
    ],
    ""details"": ""Faint cobwebs stretching across the corners and columns, indicating an untouched, ancient location.""
  },
  ""lighting_and_atmosphere"": {
    ""primary_light_source"": ""A dramatic, cinematic beam of dusty top-down sunlight cutting through a opening in the ceiling, illuminating the characters."",
    ""secondary_light_source"": ""Warm, flickering firelight from wall-mounted iron torches or braziers casting a soft glow on the pillars."",
    ""mood"": ""Mysterious, adventurous, dramatic, and atmospheric.""
  },
  ""art_style_and_quality"": {
    ""style"": ""Hyper-realistic, cinematic digital photography."",
    ""details"": ""Intricate textures on fabric, weathered stone, metallic surfaces, and skin pores."",
    ""resolution"": ""4K, highly detailed rendering with deep contrast and volumetric lighting.""
  }",https://x.com/nxnusratul/status/2057350436487843882,2026-05-21T06:39:02.000Z,"{""name"":""NUSRAT"",""link"":""https://x.com/nxnusratul""}","[""https://pbs.twimg.com/media/HI0tTDxaYAArds8.jpg""]",,
21819,Stylish Night Urban Portrait,A medium shot of a stylish woman with a casual bun leaning against a stone ledge in a sophisticated urban night setting.,"A medium shot of a stylish young woman with {argument name=""hair style"" default=""blonde hair styled in a loose, casual bun with soft face-framing curtain bangs""}. She is captured in a side profile view, leaning elegantly against a stone ledge at night. She has a sharp jawline, defined makeup with winged eyeliner, rosy blush, and soft matte lips.
​She is wearing a fitted, long-sleeved button-up shirt with vertical stripes in muted earth tones of brown, beige, and blue. The bottom buttons are left undone to reveal a hint of midriff. She is paired with {argument name=""trousers"" default=""dark brown leather trousers""} secured by a thin black leather belt with a silver buckle. Her left arm rests on the ledge, showcasing a classic, small gold wristwatch with a brown leather strap.
​The background features warm, low-key evening lighting illuminating a {argument name=""background wall"" default=""stone or stucco building wall""} and a dark, ornate wrought-iron security window grate, creating a sophisticated urban atmosphere.",https://x.com/l_w_lorenzen/status/2057399271054545026,2026-05-21T09:53:05.000Z,"{""name"":""Lore"",""link"":""https://x.com/l_w_lorenzen""}","[""https://pbs.twimg.com/media/HI1ZutLa8AAUoI7.jpg""]",,
21818,Obsidian Blade Dark Angel,"An avant-garde haute couture prompt for a dark angel holding a ceremonial obsidian blade, featuring a feather couture gown.","{
  ""concept"": ""obsidian_blade_dark_angel_portrait"",
  ""format"": ""single_frame_editorial_portrait"",
  ""aspect_ratio"": ""9:16"",
  ""subject"": {
    ""type"": ""female_model"",
    ""identity_preservation"": ""high preserve facial structure, skin texture, natural features from reference"",
    ""pose"": ""dramatic editorial pose, head tilted and turned in three-quarter profile, eyes softly closed or downcast, one arm raised elegantly overhead, the other hand gripping a sword vertically before her"",
    ""expression"": ""serene, powerful, otherworldly calm"",
    ""gaze"": ""downcast, contemplative"",
    ""hair"": ""long sleek jet-black hair, wet-look strands framing the face, flowing over the shoulders""
  },
  ""wardrobe"": {
    ""style"": ""avant-garde haute couture, dramatic dark-angel aesthetic"",
    ""garment"": ""voluminous black feather couture gown cascading layers of glossy black feathers and fringe forming sweeping wing-like volumes around the body"",
    ""fabric"": ""glossy black feathers, ostrich plume, subtle iridescent shimmer catching the light"",
    ""color"": ""deep black with faint cool sheen"",
    ""coverage"": ""fully covered, dramatic and modest feathers envelop the form""
  },
  ""prop"": {
    ""item"": ""{argument name=""weapon"" default=""a long ceremonial sword""} held vertically, blade pointing up"",
    ""material"": ""blade carved from {argument name=""material"" default=""black diamond / obsidian""} faceted, crystalline, with sharp internal reflections and a faint glassy sparkle, like cut black gemstone"",
    ""hilt"": ""matte gunmetal or blackened-gold hilt, minimal and elegant"",
    ""how_held"": ""gripped firmly in one hand, blade aligned vertically along the body, catching a thin edge of light"",
    ""feel"": ""regal, ceremonial, mythi not violent; a symbol of power and protection""
  },
  ""jewelry"": {
    ""earring"": ""long sparkling black crystal drop earring"",
    ""ring"": ""single sculptural silver ring on the raised hand""
  },
  ""lighting"": {
    ""key"": ""soft directional studio light, cool and cinematic, camera-right"",
    ""fill"": ""low, preserving deep blacks in the feathers"",
    ""accent"": ""thin rim light tracing the black diamond blade's facets, making them glint; subtle highlight on cheekbone and collarbone"",
    ""mood"": ""high-fashion chiaroscuro, dramatic and divine""
  },
  ""color_palette"": {
    ""dominant"": ""near-black, charcoal feathers"",
    ""accent"": ""cool glassy black-diamond sparkle, faint silver"",
    ""skin"": ""luminous, porcelain, softly lit"",
    ""background"": ""seamless cool grey gradient (#9A9A9E), studio backdrop""
  },
  ""composition"": {
    ""framing"": ""portrait, head to mid-torso, with feather volumes filling the frame and the vertical blade as a strong central line"",
    ""depth_of_field"": ""shallow, f/2.2 sharp on face, hand, and blade facets, soft feathers"",
    ""negative_space"": ""soft grey upper-right breathing room""
  },
  ""aesthetic"": {
    ""direction"": ""spectral surrealism meets dark-angel couture editorial, mythic and cinematic"",
    ""references"": [""Vogue dark editorial"", ""sculptural feat",https://x.com/astronomerozge1/status/2057480812233195674,2026-05-21T15:17:06.000Z,"{""name"":""Özge Döner"",""link"":""https://x.com/astronomerozge1""}","[""https://pbs.twimg.com/media/HI2joJoX0AAWnD0.jpg""]",,
21817,Mysterious Black and Red Fashion Portrait,"A high-fashion portrait prompt focused on minimalism and color contrast, featuring a wide-brimmed hat casting shadows over red lips in a stylized composition.","A high-fashion portrait features a woman with a mysterious presence, wearing an {argument name=""accessory"" default=""elegant wide-brimmed black felt hat""} that casts a deep shadow across her face. Only her bold, {argument name=""feature"" default=""matte red lips""} are visible beneath the brim. She is dressed in a fitted black turtleneck sweater and an obscure black belted dress. The image is mostly in black and white, highlighting the textured {argument name=""backdrop"" default=""red backdrop""} and the vibrant pop of red on her lips. Her pale hand, adorned with a white cuff and delicate wrist jewelry, is subtly visible in the foreground. A unique star symbol is seen in the lower right corner.",https://x.com/Minahil42298354/status/2057440991607484589,2026-05-21T12:38:52.000Z,"{""name"":""Minahil"",""link"":""https://x.com/Minahil42298354""}","[""https://pbs.twimg.com/media/HI1_q6AXMAAtnqB.jpg""]",,
21815,Parisian Diorama Infographic Blueprint,"A unique infographic poster prompt showcasing a highly detailed miniature Parisian diorama with material breakdowns, city snapshots, and construction details.","Create an ""{argument name=""title"" default=""Art & Elegance | Paris Curated Style Blueprint""}"" infographic poster, showcasing a highly detailed miniature diorama of a {argument name=""subject"" default=""Parisian cityscape""}. The central image features a hand using precision tweezers to carefully position tiny figures next to miniature cafes, surrounded by intricate models of the Eiffel Tower, Notre-Dame, Sacré-Cœur, and Haussmann-style architecture along a winding Seine River with small tour boats. The poster layout includes an elegant dark border and structured side panels: the left panel details ""City Snapshots"" and ""Diorama Materials"" like precision tools, wood, cork, molded resin, and fine gravel; the right panel features a ""Hair & Beauty"" sketch, ""Accessories Detail"" showing tiny berets, baguettes, and street lamps, along with ""Close-Up Details"" focusing on construction and tweezer action. The bottom includes a sophisticated {argument name=""palette"" default=""color palette row with hex codes""} spanning terracotta orange, cream, slate blue, deep brown, and khaki gold, paired with a ""Style Notes"" diorama concept text box.",https://x.com/Minahil42298354/status/2057418677314580805,2026-05-21T11:10:12.000Z,"{""name"":""Minahil"",""link"":""https://x.com/Minahil42298354""}","[""https://pbs.twimg.com/media/HI1rYhZXQAApH3A.jpg""]",,
